Municipio,Sector,Estrato,Servicio,Cargo Fijo,Cargo por Consumo Menor,Cargo por Consumo Mayor,Cargo por Consumo,Suspensión,Reinstalación,Reconexión,Corte,Año,Mes
Itaguí,Industrial,Industrial,Acueducto,8642.00,0.00,0.00,3525.33,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Industrial,Industrial,Alcantarillado,4605.77,0.00,0.00,2885.05,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Oficial y Exenta,Oficial y Exenta,Acueducto,6172.86,0.00,0.00,2518.09,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3542.90,0.00,0.00,2219.27,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,1,Acueducto,3395.07,1384.95,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,1,Alcantarillado,1948.60,1220.60,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,2,Acueducto,4012.36,1636.76,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,2,Alcantarillado,2302.89,1442.53,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,3,Acueducto,5864.22,2392.19,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,3,Alcantarillado,3365.76,2108.31,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,4,Acueducto,6172.86,2518.09,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,4,Alcantarillado,3542.90,2219.27,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,5,Acueducto,9259.29,3777.14,3777.14,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,5,Alcantarillado,5314.35,3328.91,3328.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,6,Acueducto,9876.58,4028.94,4028.94,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Itaguí,Residencial,6,Alcantarillado,5668.64,3550.83,3550.83,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Comercial,Comercial,Acueducto,9567.93,0.00,0.00,3903.04,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Comercial,Comercial,Alcantarillado,5491.50,0.00,0.00,3439.87,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Industrial,Industrial,Acueducto,8642.00,0.00,0.00,3525.33,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Industrial,Industrial,Alcantarillado,4960.06,0.00,0.00,3106.98,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Oficial y Exenta,Oficial y Exenta,Acueducto,6172.86,0.00,0.00,2518.09,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3542.90,0.00,0.00,2219.27,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,1,Acueducto,3086.43,1259.05,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,1,Alcantarillado,1771.45,1109.64,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,2,Acueducto,3703.72,1510.85,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,2,Alcantarillado,2125.74,1331.56,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,3,Acueducto,6172.86,2518.09,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,3,Alcantarillado,3542.90,2219.27,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,4,Acueducto,6172.86,2518.09,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,4,Alcantarillado,3542.90,2219.27,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,5,Acueducto,9259.29,3777.14,3777.14,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,5,Alcantarillado,5314.35,3328.91,3328.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,6,Acueducto,9876.58,4028.94,4028.94,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
La Estrella,Residencial,6,Alcantarillado,5668.64,3550.83,3550.83,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Comercial,Comercial,Acueducto,9259.29,0.00,0.00,3777.14,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Comercial,Comercial,Alcantarillado,5314.35,0.00,0.00,3328.91,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Industrial,Industrial,Acueducto,8024.72,0.00,0.00,3273.52,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Industrial,Industrial,Alcantarillado,4605.77,0.00,0.00,2885.05,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Oficial y Exenta,Oficial y Exenta,Acueducto,6172.86,0.00,0.00,2518.09,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3542.90,0.00,0.00,2219.27,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,1,Acueducto,2469.14,1007.24,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,1,Alcantarillado,1417.16,887.71,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,2,Acueducto,3703.72,1510.85,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,2,Alcantarillado,2125.74,1331.56,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,3,Acueducto,5401.25,2203.33,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,3,Alcantarillado,3100.04,1941.86,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,4,Acueducto,6172.86,2518.09,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,4,Alcantarillado,3542.90,2219.27,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,5,Acueducto,9259.29,3777.14,3777.14,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,5,Alcantarillado,5314.35,3328.91,3328.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,6,Acueducto,9876.58,4028.94,4028.94,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Medellín,Residencial,6,Alcantarillado,5668.64,3550.83,3550.83,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Comercial,Comercial,Acueducto,9567.93,0.00,0.00,3903.04,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Comercial,Comercial,Alcantarillado,5491.50,0.00,0.00,3439.87,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Industrial,Industrial,Acueducto,8870.40,0.00,0.00,3618.50,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Industrial,Industrial,Alcantarillado,5151.38,0.00,0.00,3226.82,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Oficial y Exenta,Oficial y Exenta,Acueducto,6172.86,0.00,0.00,2518.09,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3542.90,0.00,0.00,2219.27,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,1,Acueducto,1851.86,755.43,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,1,Alcantarillado,1062.87,665.78,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,2,Acueducto,3703.72,1510.85,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,2,Alcantarillado,2125.74,1331.56,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,3,Acueducto,5987.67,2442.55,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,3,Alcantarillado,3330.33,2086.11,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,4,Acueducto,6172.86,2518.09,2518.09,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,4,Alcantarillado,3542.90,2219.27,2219.27,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,5,Acueducto,9259.29,3777.14,3777.14,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,5,Alcantarillado,5314.35,3328.91,3328.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,6,Acueducto,9876.58,4028.94,4028.94,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Sabaneta,Residencial,6,Alcantarillado,5668.64,3550.83,3550.83,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Girardota,Residencial,6,Alcantarillado,5668.64,3550.83,3550.83,0.00,11593.62,9937.39,18218.55,19874.78,2019,Abril
Todos,Todos,Todos,Acueducto,0.00,0.00,0.00,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Comercial,Comercial,Acueducto,9537.99,0.00,0.00,2994.02,0.00,0.00,0.00,0.00,2019,Mayo
Barbosa,Comercial,Comercial,Alcantarillado,5474.31,0.00,0.00,1970.46,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Industrial,Industrial,Acueducto,9537.99,0.00,0.00,2994.02,0.00,0.00,0.00,0.00,2019,Mayo
Barbosa,Industrial,Industrial,Alcantarillado,5474.31,0.00,0.00,1970.46,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Oficial y Exenta,Oficial y Exenta,Acueducto,6358.66,0.00,0.00,1996.01,0.00,0.00,0.00,0.00,2019,Mayo
Barbosa,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3649.54,0.00,0.00,1313.64,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,1,Acueducto,4451.06,1397.21,1996.01,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,1,Alcantarillado,2737.16,985.23,1313.64,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,2,Acueducto,5086.93,1596.81,1996.01,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,2,Alcantarillado,2919.63,1050.91,1313.64,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,3,Acueducto,6358.66,1996.01,1996.01,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,3,Alcantarillado,3649.54,1313.64,1313.64,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,4,Acueducto,6358.66,1996.01,1996.01,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,4,Alcantarillado,3649.54,1313.64,1313.64,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,5,Acueducto,9537.99,2994.02,2994.02,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,5,Alcantarillado,5474.31,1970.46,1970.46,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,6,Acueducto,10173.86,3193.62,3193.62,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Barbosa,Residencial,6,Alcantarillado,5839.26,2101.82,2101.82,0.00,0.00,0.00,0.00,0.00,2019,Mayo
Bello,Comercial,Comercial,Acueducto,9855.92,0.00,0.00,4019.74,0.00,0.00,0.00,0.00,2019,Mayo
Bello,Comercial,Comercial,Alcantarillado,5656.79,0.00,0.00,3541.61,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Industrial,Industrial,Acueducto,9537.99,0.00,0.00,3890.07,0.00,0.00,0.00,0.00,2019,Mayo
Bello,Industrial,Industrial,Alcantarillado,5474.31,0.00,0.00,3427.37,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Oficial y Exenta,Oficial y Exenta,Acueducto,6358.66,0.00,0.00,2593.38,0.00,0.00,0.00,0.00,2019,Mayo
Bello,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3649.54,0.00,0.00,2284.91,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,1,Acueducto,2543.46,1037.35,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,1,Alcantarillado,1094.86,685.47,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,2,Acueducto,3815.20,1556.03,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,2,Alcantarillado,2189.72,1370.95,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,3,Acueducto,6358.66,2593.38,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,3,Alcantarillado,3188.61,1997.34,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,4,Acueducto,6358.66,2593.38,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,4,Alcantarillado,3649.54,2284.91,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,5,Acueducto,11445.59,4668.08,4668.08,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,5,Alcantarillado,6569.17,4112.84,4112.84,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,6,Acueducto,11445.59,4668.08,4668.08,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Bello,Residencial,6,Alcantarillado,6569.17,4112.84,4112.84,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Comercial,Comercial,Acueducto,9537.99,0.00,0.00,2887.04,0.00,0.00,0.00,0.00,2019,Mayo
Caldas,Comercial,Comercial,Alcantarillado,5474.31,0.00,0.00,1607.37,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Industrial,Industrial,Acueducto,8266.26,0.00,0.00,2502.10,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Industrial,Industrial,Alcantarillado,4744.40,0.00,0.00,1393.05,0.00,0.00,0.00,0.00,2019,Mayo
Caldas,Oficial y Exenta,Oficial y Exenta,Acueducto,6358.66,0.00,0.00,1924.69,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3649.54,0.00,0.00,1071.58,0.00,0.00,0.00,0.00,2019,Mayo
Caldas,Residencial,1,Acueducto,3433.68,1039.33,1924.69,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,1,Alcantarillado,2992.62,878.70,1071.58,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,2,Acueducto,5404.86,1635.99,1924.69,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,2,Alcantarillado,3138.60,921.56,1071.58,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,3,Acueducto,6358.66,1924.69,1924.69,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,3,Alcantarillado,3503.56,1018.00,1071.58,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,4,Acueducto,6358.66,1924.69,1924.69,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,4,Alcantarillado,3649.54,1071.58,1071.58,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,5,Acueducto,9537.99,2887.04,2887.04,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,5,Alcantarillado,5474.31,1607.37,1607.37,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,6,Acueducto,10173.86,3079.50,3079.50,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Caldas,Residencial,6,Alcantarillado,5839.26,1714.53,1714.53,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Comercial,Comercial,Acueducto,9537.99,0.00,0.00,4312.79,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Comercial,Comercial,Alcantarillado,5474.31,0.00,0.00,3427.37,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Industrial,Industrial,Acueducto,8266.26,0.00,0.00,4312.79,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Industrial,Industrial,Alcantarillado,4744.40,0.00,0.00,2970.38,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Oficial y Exenta,Oficial y Exenta,Acueducto,6358.66,0.00,0.00,2593.38,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3649.54,0.00,0.00,2284.91,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,1,Acueducto,3179.33,1296.69,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,1,Alcantarillado,1824.77,1142.46,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,2,Acueducto,3942.37,1607.90,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,2,Alcantarillado,2189.72,1370.95,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,3,Acueducto,6358.66,2593.38,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,3,Alcantarillado,3649.54,2284.91,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,4,Acueducto,6358.66,2593.38,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,4,Alcantarillado,3649.54,2284.91,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,5,Acueducto,10364.62,4227.21,4227.21,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,5,Alcantarillado,5474.31,3427.37,3427.37,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,6,Acueducto,12272.21,5005.22,5005.22,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Copacabana,Residencial,6,Alcantarillado,6459.69,4044.29,4044.29,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Comercial,Comercial,Acueducto,9855.92,0.00,0.00,4019.74,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Comercial,Comercial,Alcantarillado,5656.79,0.00,0.00,3541.61,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Industrial,Industrial,Acueducto,9855.92,0.00,0.00,4019.74,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Industrial,Industrial,Alcantarillado,5474.31,0.00,0.00,3427.37,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Oficial y Exenta,Oficial y Exenta,Acueducto,6358.66,0.00,0.00,2593.38,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3649.54,0.00,0.00,2284.91,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,1,Acueducto,1907.60,778.01,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,1,Alcantarillado,1094.86,685.47,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,2,Acueducto,3815.20,1556.03,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,2,Alcantarillado,2189.72,1370.95,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,3,Acueducto,6040.73,2463.71,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,3,Alcantarillado,3394.07,2063.92,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,4,Acueducto,6358.66,2593.38,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,4,Alcantarillado,3649.54,2284.91,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,5,Acueducto,10491.79,4279.08,4279.08,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,5,Alcantarillado,5766.27,3610.16,3610.16,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,6,Acueducto,10936.90,4460.61,4460.61,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Envigado,Residencial,6,Alcantarillado,6058.24,3792.95,3792.95,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Comercial,Comercial,Acueducto,9537.99,0.00,0.00,3890.07,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Comercial,Comercial,Alcantarillado,5474.31,0.00,0.00,3427.37,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Industrial,Industrial,Acueducto,8266.26,0.00,0.00,3371.39,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Industrial,Industrial,Alcantarillado,4744.40,0.00,0.00,2970.38,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Oficial y Exenta,Oficial y Exenta,Acueducto,6358.66,0.00,0.00,2593.38,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3649.54,0.00,0.00,2284.91,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,1,Acueducto,1907.60,778.01,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,1,Alcantarillado,1094.86,685.47,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,2,Acueducto,3815.20,1556.03,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,2,Alcantarillado,2189.72,1370.95,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,3,Acueducto,5404.86,2204.37,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,3,Alcantarillado,3102.11,1942.17,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,4,Acueducto,6358.66,2593.38,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,4,Alcantarillado,3649.54,2284.91,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,5,Acueducto,9537.99,3890.07,3890.07,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,5,Alcantarillado,5474.31,3427.37,3427.37,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Girardota,Residencial,6,Acueducto,10173.86,4149.41,4149.41,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Comercial,Comercial,Acueducto,10173.86,0.00,0.00,4149.41,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Comercial,Comercial,Alcantarillado,5474.31,0.00,0.00,3427.37,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Industrial,Industrial,Acueducto,8902.12,0.00,0.00,3630.73,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Industrial,Industrial,Alcantarillado,4744.40,0.00,0.00,2970.38,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Oficial y Exenta,Oficial y Exenta,Acueducto,6358.66,0.00,0.00,2593.38,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Oficial y Exenta,Oficial y Exenta,Alcantarillado,3649.54,0.00,0.00,2284.91,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,1,Acueducto,3497.26,1426.36,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,1,Alcantarillado,2007.25,1256.70,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,2,Acueducto,4133.13,1685.70,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,2,Alcantarillado,2372.20,1485.19,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,3,Acueducto,6040.73,2463.71,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,3,Alcantarillado,3467.06,2170.66,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,4,Acueducto,6358.66,2593.38,2593.38,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,4,Alcantarillado,3649.54,2284.91,2284.91,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,5,Acueducto,9537.99,3890.07,3890.07,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,5,Alcantarillado,5474.31,3427.37,3427.37,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
Itaguí,Residencial,6,Acueducto,10173.86,4149.41,4149.41,0.00,11593.62,9937.39,18218.55,19874.78,2019,Mayo
